gene	Body wall muscle	Intestinal/rectal muscle	Pharyngeal muscle	Pharyngeal epithelia	Pharyngeal gland	Seam cells	Non-seam hypodermis	Rectum	Ciliated sensory neurons	Oxygen sensory neurons	Touch receptor neurons	Cholinergic neurons	GABAergic neurons	Pharyngeal neurons	flp-1(+) interneurons	Other interneurons	Canal associated neurons	Am/PH sheath cells	Socket cells	Excretory cells	Intestine	Germline	Somatic gonad precursors	Distal tip cells	Vulval precursors	Sex myoblasts	Coelomocytes
F41E6.5	0.924847	0	4.68362	0	0	1.38899	1.33954	1.54844	0	0	0	0	0	0	0	0	0	1.93483	0	0	18.7261	3.26729	0	0	0	0	1.89788
F41E6.7	0.0988495	23.2589	8.76093	0	0	0.212617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0794807	0	0	0	0	0
F41E6.8	0.0385242	0	0	0	0	0.256532	0.982994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0586201	0	0	0	0	0
vps-60	36.4088	95.32	49.7195	81.9882	68.2081	54.1126	27.1856	36.9503	165.159	15.4998	121.019	55.3053	103.286	100.939	57.5828	111.79	10.2301	56.0772	102.931	114.562	21.0548	144.807	66.8285	62.0523	59.1083	39.66	49.7458
fip-4	1.36936	0	0	0	0	2.65507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.868882	0.174484	0	0	0	0	0
F41E6.11	1.24717	0	4050.51	7191.77	0	3.0578	7.66552	0	0	0	0	0	0	0	0	0	0	38.7697	0	0	0.937055	0.359162	0	0	9.17722	0	0
F41E6.12	1.91073	0	0	0	0	1.02944	21.4414	138.82	0	0	0	0	0	0	16.6578	4.72576	0	0	0.823495	13.3909	0	1.02738	0.479813	0	16.5713	0	0
atg-18	65.8279	134.38	92.693	103.798	80.261	57.3093	48.9061	24.2388	87.727	184.191	156.585	105.035	140.758	93.7633	33.3964	191.494	88.1992	129.74	192.563	8.23946	25.9661	102.414	54.9466	126.077	74.9853	144.694	78.2087
oac-29	0.326719	0	0	0	0	0.905135	31.4582	35.9643	0	0	0	0	0	0	0	0	0	0	9.38444	14.8141	2.28581	0.195639	0	0	0	0	0
F41F3.1	0	0	0	0	0	0	0.82539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110286	0	0	2.28065	0	0
F41F3.3	32.0282	67.9034	28.7758	261.587	125.384	10662.6	21701.6	16135.8	40.3434	167.124	32.2947	48.4745	29.2606	21.0424	0	28.4727	76.491	157.485	889.631	519.814	153.042	28.6957	18.9206	82.5475	603.402	43.4724	58.2487
nlp-50	0.120369	0	0	3.18735	17.3518	0.371466	1.40054	0	22.6763	108.869	797.991	53.3401	0	0	566.856	337.944	0	0	0.792424	0	2.44791	0.262276	0	0	0	0	1.47275
F41G3.2	0.304232	0	49.7495	0	0	0.0747566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555065	0	0	0	0	0
F41G3.3	0.323481	0	172.996	5.15872	5.14976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527433	0	0	0	0	0
F41G3.5	0.0668353	0	0	0	4.41408	0.296631	0	0	19.5882	0	0	0	0	0	0	0	0	0	0	0	0	0.0412035	1.4872	0	0	0	3.06824
F41G3.6	13.6311	19.4175	4.73662	9.98658	36.8502	10.8263	3.89592	0	0	9.87557	6.39746	8.53514	3.75375	18.3277	0	0	7.77714	17.8247	1.50907	7.31287	4.90798	65.1605	35.2551	12.8239	9.76807	10.4432	19.1637
F41G3.10	1.59402	0	46.4885	0	13479.9	2.01485	0.335926	0	0	0	0	11.1115	0	0	0	0	0	0	0	0	9.39867	0.71045	0	0	0	0	0
agr-1	2.19632	0	223.059	806.326	11.4739	6.30497	13.4643	7.83908	44.299	7.63373	31.7175	473.837	137.763	0	52.225	71.3483	23.8348	8.44866	53.84	7.16661	14.3961	6.21534	4.56512	59.5502	2.13768	14.4751	13.7381
exos-8	7.04305	9.21121	8.94685	9.59781	18.9588	10.8089	5.02528	6.70466	2.63337	0	0	0	0	0	0	4.14952	0	18.4183	3.46563	7.03631	0.389047	36.1536	36.7375	2.98141	27.3861	31.8785	10.2895
dyla-1	7.76341	0	0	0	0	0	0	0	5.01118	0	0	0	0	0	0	0	0	0	0	26.2109	0.710242	0.111854	0	0	0	0	0
F41G4.4	5.33491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257685	1.11141	0	0	0	0
F41G4.5	3.94802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996264	9.43681	3.49386	0	0.0376828	0	0	0	0	0
F41G4.7	16.1956	0	0	0	0	0.0699154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17224	0	0	2.96933	7.90318	0
F41G4.8	36.769	89.821	0	0	0	0.760025	4.97691	0	51.8367	0	0	2.49003	0	0	0	27.8683	166.732	7.36485	0	0	0.664056	0.558898	2.40743	0	0	125.547	80.0789
F41H8.1	0.221744	0	0	0	0	0	0	0	19.3587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F41H8.2	0.0672199	0	0	2.77736	0	0.2325	0	0	4.84754	0	0	0	4.01929	0	0	0	0	0	0	0	1.15261	0.123831	0	0	0	0	0
F41H10.1	0.09428	0	0	0	0	0.434946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.713866	0	0	0	0	0	0
F41H10.2	0.065641	0	0	0	0	0.129298	0	0	9.58554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F41H10.3	55.4562	118.093	106.018	76.3093	34.6062	90.5076	39.9773	45.0911	174.952	142.135	94.8671	185.268	238.739	153.64	97.6195	164.344	262.841	52.7245	177.74	65.494	137.309	328.023	178.66	72.3166	157.547	99.2077	44.8541
F41H10.4	20.2717	66.9238	49.2849	27.1598	41.6055	46.7014	27.7359	13.7923	40.448	6.13987	62.1623	51.7076	58.5028	28.906	14.4948	38.5912	27.0612	37.997	42.9856	99.8009	30.463	209.18	21.0365	49.0424	56.9805	39.7913	69.6613
F41H10.5	0	0	24.4183	76.2914	15.1894	0.204095	0.348383	0	0	0	0	0	0	0	0	8.59514	0	0	4.40583	0	0	0.360173	0	0	0	0	0
hda-6	34.6267	39.0496	76.5872	50.0779	19.7032	97.1141	39.9358	20.7269	68.2179	14.4436	45.1359	59.2137	35.9712	20.2375	26.7352	2.73617	79.9963	35.3595	96.0337	82.3084	136.63	375.241	101.968	100.633	97.7778	95.1646	90.3186
sand-1	5.98515	14.5886	5.91856	6.52224	23.1422	11.2619	2.85377	6.94146	0	16.1512	0	8.41966	22.3474	0	0	26.1977	0	11.8958	11.9587	0	0.616394	76.2962	18.9506	11.0487	16.5161	6.00511	24.4294
F41H10.12	0.0326849	0	0	0	0	0	0	8.78071	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342931	0	0	0	0	0
F42A6.1	0.590856	0	0	0	0	0.252713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.469181	0	0	0.705898	0	0
F42A6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F42A6.5	0.805132	0	0	0	0	0.403259	0.955566	0	0	0	0	0	0	0	0	0	0	1.15943	0	0	1.78123	0.108417	0	0	0	0	0
F42A6.6	5.90842	14.0517	0	4.31201	0	20.3878	8.86897	18.7866	10.6995	15.61	6.68306	10.4275	6.49351	44.3345	11.1887	13.1106	0	6.12825	17.6217	0	4.29442	29.6426	33.0404	29.7073	26.2849	7.4289	1.17071
elks-1	2.51379	16.8861	142.574	74.5401	80.5007	30.9104	13.9123	33.9652	59.3122	107.477	119.265	134.797	232.458	201.397	101.93	292.724	192.395	35.283	53.112	52.6252	4.23845	5.30606	167.28	76.219	43.4189	131.081	40.9622
F42A9.3	0	0	0	0	0	0	0	0	1.91248	0	0	0	0	0	0	0	0	0	0	0	0	0.0967571	0	0	0	0	0
cyp-33E3	0.0644887	0	0	0	0	0	0.888544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160617	0	0	0	0	0
cyp-33E2	0.582892	0	39.1806	30.0273	21.7889	0.463156	2.52604	0	10.2383	7.23772	0	4.97587	0	0	0	19.4021	0	6.02001	6.51118	10.4975	28.0817	6.88672	4.87702	3.23652	17.4724	0	0
F42A9.6	4.32424	0	0	0	0	0.223504	0	0	1.32108	84.2262	24.7225	4.98093	11.4155	0	0	19.3817	0	0.365297	0	0	0	72.2615	4.51456	0	0.554462	0	3.97493
F42A9.7	0.382701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F42A9.8	1.79711	3.13696	2.32029	2.02832	0	6.76519	0	0	0	0	0	4.69153	0	0	0	0	0	0	0	0	6.05763	16.6696	4.88898	0	5.18469	0	0
F42A9.9	0.136892	0	0	3.69803	0	0.181944	0	0	30.1506	37.7885	428.402	4.67161	0	29.2438	28.2976	0	27.5957	0	0	0	0	1.35939	0	0	5.65285	0	4.11384
abcf-3	64.6717	72.3778	43.2979	52.0754	88.0806	50.5981	35.8116	2.23489	23.1352	37.3562	40.2443	19.6361	67.0419	15.0928	10.8356	51.9489	61.3046	73.8747	31.6428	60.2048	95.6082	136.4	177.365	62.5589	120.287	81.0569	78.6363
anmt-2	46.6382	1002.36	376.173	18.7565	41.877	1.97591	1.34425	0	0	0	0	2.64845	0	0	0	0	0	0	0	0	4.62553	0.35328	7.56939	0	0.970245	0	2.024
F42A10.5	69.685	113.281	35.272	69.0423	122.585	68.8995	36.7774	84.7523	35.9409	14.0258	9.61176	73.1599	38.6598	9.3668	51.8405	22.1187	92.5266	106.014	2.44383	14.8533	58.9492	208.859	176.498	101.088	99.9558	122.732	107.984
F42A10.6	0.0631633	0	0	0	0	0.25546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25189	0.227488	0	0	0	0	0
F42A10.7	0.0569459	0	0	0	0	0.148316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76467	0	0	0	0	0	0
npr-27	0.2098	0	0.991591	3.70828	0	0.431098	0	0	64.4756	0	0	2.05683	0	11.5388	0	0	9.59656	0	0	0	0	0.0552881	0	0	0	1.41011	0
F42C5.3	0.658411	0	0	0	0	0.26919	0	0	0	0	0	0	0	0	0	0	0	10.5918	0	0	0	0.105016	1.27858	0	2.3728	0	0
F42C5.4	5.69351	1.13364	0	0	29.0765	2.88688	13.9586	0	21.4042	0	0	3.09818	0	0	0	0	0	26.304	17.4527	0	28.2422	0.381469	10.6408	0	25.5544	9.6716	4.76746
F42C5.5	0.321015	0	0	0	2.03582	0.916519	0	0	0	0	17.5852	0	0	0	0	0	0	0	0	0	0	0	0	11.1531	2.3728	0	0
F42C5.6	0.160467	0	0	0	0	0.276255	1.25229	0	0	0	0	0	0	0	0	0	324.549	0	0	0	0	0	0	0	6.58428	0	0
F42C5.9	101.835	390.834	305.563	210.903	116.71	42.4434	35.6696	36.985	184.597	144.718	282.703	232.479	220.058	678.559	484.246	274.88	166.543	127.837	281.201	40.6844	18.9945	4.96759	25.456	162.549	51.3978	95.2614	170.921
ifo-1	2.05716	0	0	0	0	1.35241	3.04353	0	0	0	0	0	0	0	9.09223	0	0	0	0	0	828.213	0.265615	0	0	0	0	0
F42G2.2	0.0607744	0	0	0	0	2.31894	1.26866	0	0	0	0	6.23797	0	0	0	0	0	0	4.76672	0	497.794	0	0	0	4.54171	0	3.64543
fbxc-20	0	0	0	0	0	0.987005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37735	0	0	0	0	0	0
fbxa-182	0.250431	0	0	0	0	0.0508878	1.74555	0	0	0	0	0	0	0	0	20.3364	0	0	0	0	114.141	0.0446408	0	0	0	0	3.39344
F42G2.5	0.0187666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.28005	0	32.1847	0.0596618	1.03965	0	0	0	0
ceh-86	0.116204	0	0	0	31.2769	0.746538	0	0	0	0	0	0	5.70776	0	0	5.77426	0	0	0	21.0346	0	0.578227	0	4.85574	3.88158	0	0
islo-1	63.252	228.26	67.8573	11.9418	2.52515	13.8247	1.07806	9.1565	55.6912	7.55458	12.0283	39.144	47.0635	26.5519	41.6607	50.5433	18.2807	1.31472	0	0	28.7683	13.1763	24.3794	29.1198	34.6107	26.0541	12.2949
moc-3	7.99603	7.3373	11.287	2.98328	2.38124	7.98224	1.826	0	6.55874	0	0	0	0	0	0	6.6549	11.1874	3.56471	2.42053	0	9.93939	47.2647	28.5175	28.3304	9.28141	21.1913	3.16938
F42G8.7	0.745203	0	0	0	0	0.0689684	0.418898	0	0	0	0	0	0	0	9.262	0	43.6765	0	0	0	0.732963	0.140088	0	0	0	0	0
F42G8.8	0.130873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.910063	0	0	0	6.03588
irld-8	0.342857	0	0	0	0	0.500426	0.953931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71945	0	0	0	0	2.02301
F42G8.10	174.172	23.1664	89.7201	50.6439	55.7578	76.3404	77.3964	50.3842	41.0543	39.454	89.0944	69.9929	57.9346	35.6621	5.44757	15.467	142.688	71.0865	20.3442	37.2014	24.7962	119.631	87.6899	115.397	74.4988	110.295	73.6277
F42G9.1	58.5644	45.911	59.4521	13.6796	23.5275	113.263	23.1076	27.9576	69.8003	23.4889	28.0496	31.81	7.24638	26.7625	24.631	14.7512	109.84	54.5778	35.1982	67.8975	183.989	437.908	268.958	119.648	226.983	141.554	82.4278
nlp-52	0.0341751	0	0	0	0	0.12295	2.4679	0	2.20343	0	11.5951	0	0	14.476	0	0	0	0.89886	0	0	0	0.0685413	0	0	0	0	0
dagl-2	35.3542	50.8824	42.1312	53.2954	87.2439	57.1627	51.1829	48.0729	27.5527	61.9109	40.0867	60.9842	56.9948	45.1166	122.61	160.321	88.1556	131.534	11.5822	121.19	65.7993	197.22	130.666	79.5555	52.2419	55.1709	45.29
tpst-2	0.223947	4.41735	0.6743	0	132.532	0	0	4.14161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F42H10.2	0.543365	1.78961	4.36308	0	0	0.343957	0	2.79985	0	0	0	0	0	0	0	0	0	0	0	0	0	9.96285	0	0	1.75449	4.30091	0
F42H10.3	71.8111	148.348	34.6463	28.3562	0	3.7484	4.74343	3.34042	0	7.20591	41.0665	47.0571	37.6127	54.4747	18.679	15.5044	0	12.0291	9.96765	9.66028	10.4752	0.543055	23.1397	4.45524	0	55.2442	16.7266
mig-39	1.04977	93.2678	15.0486	1.35495	209.103	1.01608	6.05789	0	298.026	180.83	178.116	163.654	67.1139	1188.57	0	126.946	414.837	15.178	100.277	105.83	9.51778	1.12717	0	0	0	0	84.7595
F42H10.6	1.37997	0	10.0675	1.21148	0	20.1644	7.27316	0	0	0	0	0	0	0	0	0	0	9.52948	3.53135	0	6.30174	16.1661	6.86597	4.05518	4.91666	3.04536	7.04075
ess-2	6.31329	1.76872	1.21584	12.1517	8.1367	12.7289	6.29433	0	8.2763	0	25.5188	9.43416	0	23.9452	0	6.03937	0	12.2888	6.17601	0	24.9792	136.154	52.0624	33.8101	4.18556	0.839381	2.33008
F43B10.1	0.637701	0	0	1.31373	0	0.779579	0	0	0	14.8357	14.3254	0	0	17.5951	0	0	22.4952	0	18.4986	0	0.909629	0.148474	0	29.7329	0	0	0
tag-343	0.785067	0	0	11.5491	0	0.893241	34.1113	40.7535	0	0	0	2.20408	0	0	0	0	11.0108	6.87143	0	0	367.427	0.329992	34.0801	0	2.53497	0	0
F43C9.1	0.357495	0	0	0	0	0.302601	0	1.86201	0	0	0	0	0	0	0	0	0	0	0	0	17.6082	0.408007	0	7.54162	4.8789	0	0
F43C9.2	30.5762	3.10878	0.6743	4.13427	0	22.1994	24.6486	3.22142	42.167	5.13097	180.448	286.8	161.502	61.4068	27.5514	179.96	0	2.88873	18.6756	4.906	3.24772	0.138953	1.93495	192.622	22.9077	0	6.45814
hum-10	0.39873	0	36.618	9.58993	0	1.65651	0.236996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.656983	0	0	0	0	1.32681
F43C11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331993	0	0	0	0	0
F43C11.2	0	0	0	0	0	0.256532	0	0	0	0	0	0	0	0	0	0	0	0	11.7861	0	0	0.0687677	4.43203	0	0	0	0
decr-1.1	0.221885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.488638	0	0	0	0	0
F43C11.4	0.115055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8689	0	0	0.0331043	0	0	0	0	0
F43C11.6	0.524347	0	0	0	0	1.81331	0	0	0	0	0	0	0	0	0	0	0	3.76336	0	0	0	0.393531	3.14498	0	0	0	6.00853
F43C11.7	0	0	0	0	0	0	0	0	11.8638	0	0	0	0	0	0	0	0	0	0	0	3.23166	0	0	0	0	0	0
F43C11.8	0.436097	0	0	0	0	0	0	12.4425	0	0	0	0	0	0	0	0	0	0	0	0	4.13395	0.0590556	0	0	0	0	0
F43C11.9	3.47793	22.8508	4.1625	2.25593	21.5151	5.78826	6.33248	0	18.3836	20.556	0	31.1505	0	8.02195	0	6.67234	0	0	10.9535	0	3.08549	0.704099	19.3507	14.102	15.921	16.8287	4.22487
F43C11.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103614	0	0	0	0	0
F43C11.11	0.262972	0	0	0	0	0.212617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120324	0	0	0.973372	0	0
F43C11.12	0	0	0	0	0	0.0801285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F43E2.1	6.79343	8.41532	23.5429	3.64707	4.12424	5.53897	8.07659	0	13.9229	0	1.72169	5.29154	0	34.6007	0	2.33196	8.60926	0	0	11.1524	6.52477	46.6695	21.6083	15.3544	16.9867	14.8386	18.4741
rpb-4	6.19212	11.6833	0	5.91001	17.5324	13.4899	6.11853	15.2198	6.77244	0	3.97084	15.1597	12.1359	41.3807	0	5.68027	48.9511	2.45989	3.46133	21.1267	0.59937	52.0725	17.0443	14.1309	16.4817	12.362	5.62937
insc-1	45.7138	100.908	53.3292	2.05952	0	0.863779	0	0	5.62922	30.2169	0	87.9054	15.3374	0	0	14.658	9.19582	1.63859	0	0	0.455833	0.828015	0	0	2.08537	7.1142	0.857249
msra-1	16.9729	32.3461	8.88201	30.3492	16.6561	12.419	86.8129	76.4184	28.9544	66.38	29.4563	29.5546	38.3961	67.6002	0	21.4268	38.3862	12.654	30.7173	8.73698	8.08617	0.669251	27.6862	4.89601	17.4523	39.0768	29.2049
F43E2.6	0	0	0	0	0	0.740801	0.677569	0	0	0	0	4.85331	0	0	0	0	0	0	0	0	0	0.858419	1.47584	0	0	0	0
mtch-1	208.141	186.238	82.8055	148.439	57.2715	106.382	155.162	83.1388	199.159	328.989	178.858	259.39	298.928	245.536	255.99	218.167	380.932	135.459	71.9889	73.2165	72.3342	356.235	259.931	253.743	242.538	287.443	202.762
F43E2.9	1.41564	0	2.07224	4.31835	0	0	0	0	0	0	0	4.13971	0	0	0	0	0	0	0	0	2.52062	0.0816313	0	0	0	0	0
F43E2.11	0.0109975	0	0	0	0	0.288012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283635	0	0	0	0	0
sptl-2	0.672104	0	335.107	1344.4	6.15841	1.34322	1.39308	5.74079	34.7812	0	2.70951	0	0	12.1554	0	4.21145	9.67049	0	0	18.9595	258.083	0.131481	0	0	0	0	0
F43H9.3	3.11432	0	9.64575	1.14909	0	7.89374	10.553	0	0	0	0	0.260779	0	0	0	0	13.5847	0	0	0	3.11893	68.3108	19.8113	6.23263	5.33527	4.91269	0
F43H9.4	0.523016	0	0	20.9701	17.8205	3.43771	15.6163	7.23757	0	0	0	0.908876	0	0	0	0	0	0	0	0	4.12001	0.0727832	0.930215	0	2.62788	6.85105	0
kvs-3	1.87518	1.08243	20.5838	1.29217	6.81747	0.626121	0	0	72.4514	9.08224	40.1881	16.6128	0	44.763	12.3323	8.81772	0	0	0	12.0937	0	0.337963	0	0	0	1.57562	0
F44A2.3	0.447067	0	0	2.13167	0	9.39004	42.2896	45.6924	0	0	0	0	0	0	0	0	0	0	100.417	172.331	1.32674	0.102744	0	0	1.85942	0	0
nhr-39	0.165475	0	0	0	0	0	0	0	6.15302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66603	0	0
F44A2.5	95.7139	120.051	104.588	96.753	0	3.28852	0.926963	0	2.93247	0	17.0114	2.18453	0	0	0	5.02748	0	2.53066	0	0	7.10561	0.585089	0.97169	0	0.801123	9.48581	2.62866
F44A2.7	0.0683752	0	0	0	0	0.0581187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0281	0	0	0	0	0	1.04303
F44B9.2	194.609	333.475	0	0	0	0.514365	2.43767	0	0	0	0	2.64845	0	0	6.1407	0	0	7.63155	0	0	2.40452	1.14161	0	0	0	1.74615	5.66089
F44B9.5	19.4096	29.9489	10.8919	2.70112	17.0812	43.9289	18.8629	2.79985	16.2093	6.61026	30.0536	14.8989	12.25	5.29902	0	4.70278	158.209	25.4611	21.8408	36.3888	16.4251	69.5419	36.0948	21.5658	78.6454	33.1298	45.6221
F44B9.8	3.1292	17.9151	25.5823	25.6248	52.2659	45.6362	18.4845	0	0	0	8.65321	8.75753	0	0	0	3.19963	0	24.9607	16.4143	8.00974	4.20449	128.972	96.3203	19.5073	71.1413	22.4195	50.2281
F44B9.9	0.0454929	0	11.5221	0	0	1.53535	0.871867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076141	0	0	0	0	0
F44B9.10	0.0259615	0	0	0	0	1.28689	0.598511	10.2887	0	0	0	0	0	0	0	0	0	17.8373	0	0	0	0	0	0	0	0	0
nhr-37	0.0852294	0	5.5348	0	0	0.276474	0	0	25.0574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cyp-33C4	0.945593	2.58912	1.89512	0	0	0.766937	0	1.54844	11.8581	0	0	0	0	0	0	0	0	27.2124	0	2.49391	5.6592	0	7.24474	0	0.496633	2.56833	8.9659
nstp-8	0.0429835	0	0	0	0	6.58367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199006	0	0	0	7.45429	0
nhr-184	1.53227	5.36172	23.4238	7.66725	0	3.61187	10.2509	0	12.6739	60.7165	0	35.3262	0	0	0	0	20.6113	13.5503	0	0	9.49357	0.0863824	19.5299	32.4023	9.52477	8.69805	43.0376
F44E2.3	38.7164	21.1007	38.5463	27.2087	99.4513	69.7732	42.0336	79.7095	62.0087	15.294	16.2891	75.1044	148.203	119.391	21.0848	29.1197	288.585	38.9029	79.1519	69.2619	97.175	93.8811	101.809	51.9653	69.6617	111.918	48.6131
F44E2.4	1.60984	1.39675	1.03565	7.69186	1.75834	313.74	345.107	709.736	0	0	0	11.8347	0	0	0	0	6.63441	32.5216	447.293	2656.14	13.7031	3.58111	21.4952	0	676.917	276.463	1.06567
F44E2.6	12.2855	36.5271	21.483	29.8311	48.7173	10.7619	0.855279	0	0	24.4338	19.3162	16.3122	0	5.66675	5.0387	59.4834	25.8399	16.9841	6.63491	22.9943	0.613082	27.8896	13.1132	19.1061	3.42916	23.6098	18.1979
F44E2.7	28.4412	21.5045	73.8239	35.1063	32.242	65.056	5.90278	24.5475	13.2971	103.765	6.18598	33.9428	54.0766	43.4948	36.5691	67.7709	52.6976	27.9059	101.793	2.49391	48.7505	318.158	103.01	39.07	85.4258	93.5617	92.1838
F44E2.8	11.0297	5.25947	10.7609	26.4803	29.8999	18.1917	17.1081	2.55444	17.0714	0	0	0	0	16.0439	8.32889	3.80343	38.4372	19.176	1.50907	9.30088	12.2017	113.666	29.7402	56.2705	24.885	40.0897	22.5944
F44E2.9	10.8293	0.96486	0	5.01381	0	5.25972	1.04798	0	0	0	0	8.89591	0	0	18.3715	0	0	9.16222	0	0	4.8463	13.0474	17.3322	4.95471	5.19438	18.536	18.5772
F44E2.10	0.34146	5.41572	53.8891	32.2165	23.8713	3.92101	1.45151	3.09689	102.32	32.666	33.2914	53.7084	13.9716	67.6095	93.0687	75.6195	26.3137	170.926	57.3134	0	0.875983	83.5263	4.13193	96.4745	29.962	34.1199	0
F44E7.2	17.3299	0	0	0	0	0.25055	9.50615	0	7.18523	33.494	0	0	0	0	0	0	0	0	82.8895	267.45	2.22265	0	0	0	2.85453	0	2.28689
F44E7.3	0.191787	0	0	0	0	0	0	0	0	0	0	4.12227	0	0	0	2.19799	0	0	0	0	0	0	0	0	0	0	0
F44E7.4	183.286	139.809	210.778	135.345	237.476	155.399	106.232	53.9661	154.211	101.513	185.903	170.498	266.201	164.687	29.1934	201.581	274.272	175.875	175.015	130.627	412.016	415.767	404.391	200.413	271.701	239.888	267.338
F44E7.5	7.84105	1.39675	6.92759	14.3502	9.05772	2.44239	16.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93147	57.789	17.5165	0	3.73968	5.11525	4.70332
fbxa-183	0.0221394	0	0	0	0	1.62186	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4845	0	0.055957	0	0	0.771312	0	0
F44E7.7	0.0715362	0	0	0	0	6.51062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23659	0.0708509	0	0	0	0	0
nhr-142	0.743809	0	72.175	17.5496	0	21.0037	33.3766	0	36.2206	0	0	0	13.1579	0	5.0387	0	0	85.4091	3.54479	89.6814	21.584	0.401136	3.01087	0	1.88765	0	1.90771
F44E7.9	6.14081	14.5858	1.9646	4.03355	5.10856	9.63596	13.3575	26.2181	0	0	4.18158	3.76039	19.2632	0	0	6.13407	0	5.44016	0	16.8108	3.83215	12.3497	12.3757	7.78701	18.3622	7.61583	13.8149
irld-33	0.118571	0	0	0	0	0.127517	0	1.89418	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0509571	0	0	0	0	0
ceh-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261507	0	0	0	0	0
ceh-81	0.0773892	3.63172	0	0	0	0	0.973365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40915
btb-9	0.0415426	0	0	0	0	1.00835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1937	0	0	0	0	0	0
fbxb-11	0.359751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527632	0	0	0	0	0	0
btb-8	0	0	0	8.69278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
btb-6	0.0783163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxa-184	0.0910936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102776	0	0	0	0	0
F45C12.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601139	0	0	0	0	0	0
math-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.656352	0	0	0	0	0	0
sdz-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186023	0	0	0	0	0
btb-7	0	0	0	0	0	0.275252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187863	0	0	0	0	0
fbxb-48	0.0176704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-5	0.0439758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
